Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000186815,ENSG00000166578,-1,IQCD,113195446,113221094,1,TPCN1,113221050,113298585,2.0
ENSG00000118307,ENSG00000205707,1,ETFRF1,25195237,25205143,-1,DNAI7,25108289,25195162,2.0
ENSG00000205707,ENSG00000118307,-1,DNAI7,25108289,25195160,1,ETFRF1,25195216,25209645,2.0
ENSG00000205693,ENSG00000087448,1,KLHL42,27780233,27803040,-1,MANSC4,27762427,27780236,2.0
ENSG00000110906,ENSG00000151148,1,UBE3B,109477634,109536702,-1,KCTD10,109448655,109477359,2.0
ENSG00000151148,ENSG00000110906,-1,KCTD10,109448655,109477300,1,UBE3B,109477402,109536705,2.0
ENSG00000139428,ENSG00000110921,1,MVK,109573794,109598125,-1,MMAB,109553715,109573580,2.0
ENSG00000111011,ENSG00000184445,1,KNTC1,122527249,122626396,-1,RSRC2,122503454,122527000,2.0
ENSG00000184445,ENSG00000111011,-1,RSRC2,122503454,122526936,1,KNTC1,122527246,122626396,2.0
ENSG00000135437,ENSG00000135441,1,BLOC1S1,55716046,55719703,1,RDH5,55720367,55724705,1.0
ENSG00000111412,ENSG00000135119,1,RNFT2,116738315,116853631,-1,SPRING1,116710171,116738070,2.0
ENSG00000139192,ENSG00000139193,1,CD27,6444955,6451713,1,TAPBPL,6451690,6466517,1.0
ENSG00000139637,ENSG00000123349,1,PFDN5,53295542,53299450,1,MYG1,53299695,53307177,1.0
ENSG00000094916,ENSG00000135486,1,HNRNPA1,54280726,54287087,-1,CBX5,54230942,54280133,2.0
ENSG00000111639,ENSG00000010292,1,NCAPD2,6494102,6531955,-1,MRPL51,6491886,6493841,2.0
ENSG00000010292,ENSG00000111639,-1,MRPL51,6491886,6493262,1,NCAPD2,6493356,6531955,2.0
ENSG00000134283,ENSG00000139168,-1,ZCRB1,42312086,42326094,1,PPHLN1,42238447,42459715,5.0
ENSG00000139168,ENSG00000134283,1,PPHLN1,42326167,42442181,-1,ZCRB1,42312086,42326257,5.0
ENSG00000010295,ENSG00000111641,-1,NOP2,6556871,6568291,-1,IFFO1,6538961,6556073,1.0
ENSG00000215021,ENSG00000126749,1,EMG1,6970913,6979936,-1,PHB2,6965327,6970780,2.0
ENSG00000255150,ENSG00000198431,1,TXNRD1,104215779,104350307,1,EID3,104303739,104305205,6.0
ENSG00000135119,ENSG00000111412,-1,SPRING1,116710171,116738069,1,RNFT2,116738178,116853631,2.0
ENSG00000135486,ENSG00000094916,-1,CBX5,54230942,54280122,1,HNRNPA1,54280193,54287088,2.0
ENSG00000111667,ENSG00000111665,-1,CDCA3,6848828,6851286,1,USP5,6852148,6866632,2.0
ENSG00000127329,ENSG00000153233,-1,PTPRR,70638079,70920738,-1,PTPRB,70515870,70637440,1.0
ENSG00000139211,ENSG00000179715,1,PCED1B,47079621,47236660,-1,AMIGO2,47075707,47079959,2.0
ENSG00000185480,ENSG00000075188,-1,NUP37,102073103,102120114,1,PARPBP,102120183,102197520,2.0
ENSG00000183735,ENSG00000184575,1,XPOT,64404392,64451125,1,TBK1,64452090,64502114,1.0
ENSG00000176894,ENSG00000177084,-1,POLE,132623762,132687342,1,PXMP2,132687587,132704985,2.0
ENSG00000231738,ENSG00000133640,1,LRRIQ1,85036351,85245105,-1,TSPAN19,85014311,85036277,2.0
ENSG00000111231,ENSG00000204856,1,FAM216A,110468845,110490385,-1,GPN3,110452486,110469268,2.0
ENSG00000204856,ENSG00000111231,-1,GPN3,110452486,110468257,1,FAM216A,110468415,110490385,2.0
ENSG00000111237,ENSG00000151164,1,RAD9B,110502331,110533556,-1,VPS29,110491083,110502111,2.0
ENSG00000151164,ENSG00000111237,-1,VPS29,110491083,110502111,1,RAD9B,110501655,110533556,2.0
ENSG00000139531,ENSG00000111540,1,RAB5B,55974078,55996683,1,SUOX,55997180,56006641,1.0
ENSG00000139641,ENSG00000135482,1,ZC3H10,56118266,56127514,1,ESYT1,56118250,56144674,3.0
ENSG00000135482,ENSG00000229117,1,RPL41,56116633,56117967,1,ZC3H10,56118260,56127514,1.0
ENSG00000092841,ENSG00000196465,1,MYL6B,56152587,56157982,1,MYL6,56158346,56163496,6.0
ENSG00000139540,ENSG00000139579,1,NABP2,56224342,56229854,1,SLC39A5,56230049,56237846,1.0
ENSG00000257727,ENSG00000135473,-1,PAN2,56316936,56334000,-1,CNPY2,56309842,56316119,1.0
ENSG00000004700,ENSG00000111711,1,GOLT1B,21501789,21518408,-1,RECQL,21468910,21501669,2.0
ENSG00000111711,ENSG00000004700,-1,RECQL,21468910,21501635,1,GOLT1B,21501781,21518408,2.0
ENSG00000051825,ENSG00000130921,1,MTRFR,123233436,123257960,-1,MPHOSPH9,123152320,123244014,5.0
ENSG00000130921,ENSG00000051825,-1,MPHOSPH9,123154215,123233141,1,MTRFR,123233385,123258079,5.0
ENSG00000214029,ENSG00000256223,1,ZNF10,133130627,133159465,-1,ZNF891,133104779,133130274,2.0
ENSG00000022840,ENSG00000288623,1,,120534697,120534957,1,RNF10,120533480,120577588,6.0
ENSG00000288623,ENSG00000022840,1,RNF10,120534356,120577588,1,,120534697,120534957,6.0
ENSG00000120868,ENSG00000166130,-1,IKBIP,98624249,98644788,1,APAF1,98645290,98735433,2.0
ENSG00000185664,ENSG00000123374,1,CDK2,55966830,55972789,-1,PMEL,55954105,55973317,5.0
ENSG00000123374,ENSG00000185664,-1,PMEL,55954105,55966042,1,CDK2,55966781,55972789,5.0
ENSG00000180219,ENSG00000185046,-1,ANKS1B,98743974,99984936,1,GARIN6,99647753,99650114,5.0
ENSG00000181929,ENSG00000167548,-1,KMT2D,49018978,49060794,-1,PRKAG1,49002274,49018807,1.0
ENSG00000089248,ENSG00000198270,-1,TMEM116,111931298,112013165,1,ERP29,112013348,112023449,2.0
ENSG00000175197,ENSG00000285133,-1,,57517712,57520480,-1,DDIT3,57516588,57521737,6.0
ENSG00000166153,ENSG00000136021,1,SCYL2,100267177,100341715,-1,DEPDC4,100203669,100267079,2.0
ENSG00000123064,ENSG00000139405,1,RITA1,113185721,113192368,-1,DDX54,113157173,113185479,2.0
ENSG00000139405,ENSG00000123064,-1,DDX54,113157173,113185478,1,RITA1,113185526,113192368,2.0
ENSG00000166578,ENSG00000186815,1,TPCN1,113221464,113298585,-1,IQCD,113195441,113221094,2.0
ENSG00000084463,ENSG00000182993,1,C12orf60,14803670,14824415,-1,WBP11,14784582,14803486,2.0
ENSG00000179256,ENSG00000182993,1,C12orf60,14803670,14824415,-1,SMCO3,14804650,14814182,4.0
ENSG00000182993,ENSG00000084463,-1,WBP11,14784582,14803478,1,C12orf60,14803666,14906586,2.0
ENSG00000182993,ENSG00000179256,-1,SMCO3,14804650,14814182,1,C12orf60,14803666,14906586,4.0
ENSG00000139631,ENSG00000139651,1,ZNF740,53180722,53195142,-1,CSAD,53157663,53180925,2.0
ENSG00000028203,ENSG00000180263,-1,FGD6,95076749,95217467,1,VEZT,95217746,95302799,2.0
ENSG00000111247,ENSG00000047621,-1,C12orf4,4487735,4538469,1,RAD51AP1,4538798,4560047,2.0
ENSG00000111254,ENSG00000139180,1,NDUFA9,4649114,4694317,-1,AKAP3,4615508,4649051,2.0
ENSG00000139180,ENSG00000111254,-1,AKAP3,4615518,4649051,1,NDUFA9,4649095,4694317,2.0
ENSG00000129317,ENSG00000198001,1,IRAK4,43758951,43789541,-1,PUS7L,43718992,43758793,2.0
ENSG00000198001,ENSG00000129317,-1,PUS7L,43718992,43758790,1,IRAK4,43758944,43798307,2.0
ENSG00000205426,ENSG00000170442,1,KRT86,52274645,52309163,-1,KRT81,52285913,52291534,5.0
ENSG00000110921,ENSG00000139428,-1,MMAB,109553715,109573504,1,MVK,109573255,109598125,2.0
ENSG00000111602,ENSG00000135517,-1,MIP,56449502,56454657,-1,TIMELESS,56416363,56449426,1.0
ENSG00000170581,ENSG00000175336,-1,APOF,56360568,56362857,-1,STAT2,56341597,56360203,1.0
ENSG00000119242,ENSG00000179195,1,ZNF664,123973215,124015427,-1,CCDC92,123918660,123972831,2.0
ENSG00000179195,ENSG00000119242,-1,CCDC92,123935626,123972831,1,ZNF664,123971845,124015439,2.0
ENSG00000182196,ENSG00000111325,1,OGFOD2,122975244,122980042,1,ARL6IP4,122980060,122982913,1.0
ENSG00000283297,ENSG00000111206,-1,FOXM1,2857680,2877174,-1,TEX52,2849046,2857039,1.0
ENSG00000171792,ENSG00000111206,-1,FOXM1,2857680,2877174,1,RHNO1,2876258,2889524,2.0
ENSG00000111206,ENSG00000171792,1,RHNO1,2877223,2889524,-1,FOXM1,2857680,2877174,2.0
ENSG00000177084,ENSG00000176894,1,PXMP2,132687587,132704985,-1,POLE,132623753,132687376,2.0
ENSG00000126749,ENSG00000215021,-1,PHB2,6965327,6970664,1,EMG1,6970913,6979936,2.0
ENSG00000185163,ENSG00000184967,1,NOC4L,132144457,132152468,-1,DDX51,132136594,132144319,2.0
ENSG00000184967,ENSG00000185163,-1,DDX51,132136594,132144319,1,NOC4L,132144457,132152473,2.0
ENSG00000257594,ENSG00000139323,-1,POC1B,89419718,89526047,-1,GALNT4,89519412,89524796,6.0
ENSG00000178449,ENSG00000167588,1,GPD1,50104008,50111313,1,COX14,50112082,50120457,1.0
ENSG00000158023,ENSG00000110801,1,PSMD9,121888790,121918297,1,CFAP251,121918592,122003927,1.0
ENSG00000111271,ENSG00000089234,-1,BRAP,111642146,111685956,1,ACAD10,111686053,111757107,2.0
ENSG00000011132,ENSG00000183617,1,MRPL54,3762682,3767565,-1,APBA3,3750772,3761692,2.0
ENSG00000160633,ENSG00000130254,-1,SAFB2,5586999,5622776,1,SAFB,5623035,5668478,5.0
ENSG00000183617,ENSG00000011132,-1,APBA3,3750772,3761692,1,MRPL54,3762682,3768575,2.0
ENSG00000064490,ENSG00000254901,-1,BORCS8,19176906,19192152,1,RFXANK,19192229,19201869,2.0
ENSG00000178093,ENSG00000186010,1,NDUFA13,19516225,19528198,-1,TSSK6,19512418,19515548,2.0
ENSG00000250067,ENSG00000186010,1,NDUFA13,19516225,19528198,1,YJEFN3,19528861,19537581,1.0
ENSG00000186010,ENSG00000178093,-1,TSSK6,19514219,19515548,1,NDUFA13,19515736,19529054,2.0
ENSG00000105705,ENSG00000129933,1,MAU2,19320829,19358754,-1,SUGP1,19276018,19320509,2.0
ENSG00000105072,ENSG00000269058,-1,CALR3,16479061,16496167,1,C19orf44,16496394,16521352,2.0
ENSG00000160161,ENSG00000250067,1,YJEFN3,19528911,19537581,1,CILP2,19538248,19546659,1.0
ENSG00000105676,ENSG00000064607,-1,SUGP2,18990893,19033517,1,ARMC6,19033575,19060311,2.0
ENSG00000064607,ENSG00000105676,1,ARMC6,19033603,19058176,-1,SUGP2,18990888,19034023,2.0
ENSG00000196357,ENSG00000167635,1,ZNF146,36215106,36238768,-1,ZNF565,36182276,36246257,5.0
ENSG00000161558,ENSG00000105467,1,SYNGR4,48364367,48376377,-1,TMEM143,48332356,48364059,2.0
ENSG00000105738,ENSG00000171804,-1,WDR87,37884823,37906594,1,SIPA1L3,37907208,38208369,2.0
ENSG00000189114,ENSG00000007255,-1,TRAPPC6A,45162933,45178237,1,BLOC1S3,45178784,45216933,2.0
ENSG00000121289,ENSG00000131944,1,FAAP24,32972242,32978229,-1,CEP89,32875925,32971991,2.0
ENSG00000167578,ENSG00000261857,1,MIA,40775521,40777490,1,RAB4B,40778216,40796942,1.0
ENSG00000254901,ENSG00000064490,1,RFXANK,19192258,19201866,-1,BORCS8,19176903,19192591,2.0
ENSG00000006712,ENSG00000063322,1,MED29,39391378,39400641,-1,PAF1,39385629,39391154,2.0
ENSG00000063322,ENSG00000006712,-1,PAF1,39385629,39391106,1,MED29,39391303,39400641,2.0
ENSG00000104941,ENSG00000125755,-1,SYMPK,45815410,45863147,-1,RSPH6A,45795713,45815308,1.0
ENSG00000105053,ENSG00000142528,1,ZNF473,50026005,50048776,-1,VRK3,49976468,50025946,2.0
ENSG00000142528,ENSG00000105053,-1,VRK3,49976468,50025372,1,ZNF473,50025714,50053414,2.0
ENSG00000161677,ENSG00000204653,-1,ASPDH,50511603,50513913,-1,JOSD2,50505998,50511220,1.0
ENSG00000073050,ENSG00000234465,1,PINLYP,43575801,43582098,-1,XRCC1,43543311,43580473,5.0
ENSG00000269058,ENSG00000105072,1,C19orf44,16496394,16521352,-1,CALR3,16479061,16496167,2.0
ENSG00000087076,ENSG00000105559,-1,PLEKHA4,48837097,48868617,-1,HSD17B14,48813018,48836510,1.0
ENSG00000221946,ENSG00000266964,1,FXYD1,35138824,35143109,1,FXYD7,35143250,35154302,1.0
ENSG00000089327,ENSG00000221946,1,FXYD7,35143255,35154302,1,FXYD5,35154730,35169881,1.0
ENSG00000160471,ENSG00000180043,-1,GARIN5B,55354908,55363260,-1,COX6B2,55349306,55354719,1.0
ENSG00000090971,ENSG00000197483,1,ZNF628,55476617,55484487,1,NAT14,55485188,55487568,1.0
ENSG00000179954,ENSG00000090971,1,NAT14,55485188,55487566,1,SSC5D,55488404,55519099,1.0
ENSG00000179943,ENSG00000171443,1,ZNF524,55600288,55603138,-1,FIZ1,55591376,55601970,5.0
ENSG00000171443,ENSG00000179943,-1,FIZ1,55591376,55599517,1,ZNF524,55600022,55603138,5.0
ENSG00000171425,ENSG00000213015,1,ZNF580,55641002,55643470,1,ZNF581,55635459,55645623,3.0
ENSG00000063245,ENSG00000063244,1,U2AF2,55655035,55674716,1,EPN1,55675226,55709858,1.0
ENSG00000267710,ENSG00000131848,-1,ZSCAN5A,56221303,56314839,1,EDDM13,56272748,56310454,5.0
ENSG00000244165,ENSG00000130810,1,PPAN,10106362,10112012,1,P2RY11,10111693,10115372,1.0
ENSG00000105371,ENSG00000090339,1,ICAM1,10271120,10286615,1,ICAM4,10286955,10288522,1.0
ENSG00000171817,ENSG00000180479,-1,ZNF571,37564260,37594792,1,ZNF540,37551406,37614179,5.0
ENSG00000171804,ENSG00000105738,1,SIPA1L3,37907208,38208369,-1,WDR87,37884823,37906677,2.0
ENSG00000248098,ENSG00000077348,-1,EXOSC5,41386374,41397359,1,BCKDHA,41397808,41425002,2.0
ENSG00000204673,ENSG00000104946,1,TBC1D17,49877702,49888750,-1,AKT1S1,49869033,49878459,2.0
ENSG00000130733,ENSG00000142444,1,TIMM29,10928811,10930254,-1,YIPF2,10922185,10928681,2.0
ENSG00000007255,ENSG00000189114,1,BLOC1S3,45178784,45181800,-1,TRAPPC6A,45162928,45178237,2.0
ENSG00000126246,ENSG00000161265,-1,U2AF1L4,35742527,35745418,-1,IGFLR1,35738801,35742453,1.0
ENSG00000205155,ENSG00000161265,-1,U2AF1L4,35742527,35745418,1,PSENEN,35745600,35747519,2.0
ENSG00000161265,ENSG00000205155,1,PSENEN,35745651,35747519,-1,U2AF1L4,35742464,35745445,2.0
ENSG00000267855,ENSG00000233927,1,RPS28,8321496,8323340,-1,NDUFA7,8308768,8321375,2.0
ENSG00000233927,ENSG00000267855,-1,NDUFA7,8311284,8321375,1,RPS28,8321158,8323340,2.0
ENSG00000105467,ENSG00000161558,-1,TMEM143,48332356,48363940,1,SYNGR4,48364367,48376377,2.0
ENSG00000182324,ENSG00000105447,1,GRWD1,48445983,48457022,1,KCNJ14,48455574,48466980,6.0
ENSG00000177202,ENSG00000105523,-1,FAM83E,48599961,48615076,1,SPACA4,48606742,48607714,5.0
ENSG00000063177,ENSG00000063176,1,SPHK2,48619506,48630405,-1,RPL18,48615328,48619184,2.0
ENSG00000063176,ENSG00000063177,-1,RPL18,48615331,48619178,1,SPHK2,48619291,48630717,2.0
ENSG00000105523,ENSG00000063177,-1,RPL18,48615331,48619178,-1,FAM83E,48599961,48615076,1.0
ENSG00000105516,ENSG00000063180,-1,CA11,48637946,48646187,-1,DBP,48630030,48637379,1.0
ENSG00000176909,ENSG00000105538,-1,RASIP1,48720585,48740610,-1,MAMSTR,48712725,48719725,1.0
ENSG00000105518,ENSG00000183401,1,CCDC159,11346519,11354944,-1,TMEM205,11342776,11346518,5.0
ENSG00000105520,ENSG00000183401,1,CCDC159,11346519,11354944,1,PLPPR2,11355386,11365698,1.0
ENSG00000183401,ENSG00000105518,-1,TMEM205,11342778,11346268,1,CCDC159,11344684,11354944,5.0
ENSG00000198003,ENSG00000130175,1,PRKCSH,11435635,11450968,-1,ODAD3,11420604,11435782,2.0
ENSG00000161914,ENSG00000130159,-1,ECSIT,11505929,11529134,-1,ZNF653,11483427,11505839,1.0
ENSG00000142546,ENSG00000126460,1,PRRG2,49581316,49591004,-1,NOSIP,49555468,49590262,5.0
ENSG00000126464,ENSG00000126460,1,PRRG2,49581316,49591004,1,PRR12,49591182,49626439,1.0
ENSG00000126460,ENSG00000142546,-1,NOSIP,49555468,49580556,1,PRRG2,49580646,49591004,5.0
ENSG00000126456,ENSG00000126453,1,BCL2L12,49665933,49673916,-1,IRF3,49659569,49665875,2.0
ENSG00000169169,ENSG00000224420,1,ADM5,49689594,49690575,1,CPT1C,49690898,49713731,1.0
ENSG00000104826,ENSG00000268655,-1,,49017968,49020549,-1,LHB,49015980,49017091,1.0
ENSG00000221916,ENSG00000104863,1,LIN7B,49114370,49118460,-1,C19orf73,49118402,49119143,5.0
ENSG00000221916,ENSG00000177380,1,PPFIA3,49119544,49151026,-1,C19orf73,49118402,49119143,2.0
ENSG00000213638,ENSG00000227500,1,SCAMP4,1905399,1926013,1,ADAT3,1905399,1913447,3.0
ENSG00000130332,ENSG00000005206,1,SPPL2B,2328684,2355095,-1,LSM7,2321520,2328611,2.0
ENSG00000099800,ENSG00000176619,-1,LMNB2,2428166,2456959,-1,TIMM13,2425625,2427586,1.0
ENSG00000105429,ENSG00000167619,1,TMEM145,42313309,42325064,1,MEGF8,42325609,42378769,1.0
ENSG00000079435,ENSG00000189377,-1,CXCL17,42428278,42442946,-1,LIPE,42401514,42427388,1.0
ENSG00000076924,ENSG00000229833,1,PET100,7629793,7631956,-1,XAB2,7619525,7629545,2.0
ENSG00000178531,ENSG00000104980,-1,TIMM44,7926718,7943666,-1,CTXN1,7924491,7926135,1.0
ENSG00000005206,ENSG00000130332,-1,LSM7,2321521,2328586,1,SPPL2B,2328615,2355095,2.0
ENSG00000188033,ENSG00000173875,1,ZNF791,12610920,12633834,-1,ZNF490,12576100,12640098,5.0
ENSG00000173875,ENSG00000188033,-1,ZNF490,12576100,12610813,1,ZNF791,12610918,12633840,5.0
ENSG00000104774,ENSG00000123154,1,WDR83,12666807,12675832,-1,MAN2B1,12646511,12666742,2.0
ENSG00000105583,ENSG00000123154,1,WDR83,12666807,12675832,-1,WDR83OS,12668073,12669415,5.0
ENSG00000123154,ENSG00000104774,-1,MAN2B1,12646512,12666742,1,WDR83,12666802,12675832,2.0
ENSG00000167815,ENSG00000284491,1,THSD8,12802069,12804389,-1,PRDX2,12796820,12801800,2.0
ENSG00000160410,ENSG00000160460,1,SPTBN4,40467001,40576464,1,SHKBP1,40576853,40591399,1.0
ENSG00000105245,ENSG00000123815,-1,COQ8B,40691530,40716886,-1,NUMBL,40665905,40690972,1.0
ENSG00000086544,ENSG00000123815,-1,COQ8B,40691530,40716886,1,ITPKC,40717112,40740860,5.0
ENSG00000123815,ENSG00000086544,1,ITPKC,40717112,40740860,-1,COQ8B,40691514,40725784,5.0
ENSG00000142444,ENSG00000130733,-1,YIPF2,10922193,10928639,1,TIMM29,10928811,10933535,2.0
ENSG00000104998,ENSG00000171136,1,RLN3,14028148,14031551,1,IL27RA,14031762,14053218,1.0
ENSG00000130283,ENSG00000223802,-1,CERS1,18868545,18896158,-1,GDF1,18868545,18896158,3.0
ENSG00000105669,ENSG00000105671,1,DDX49,18919715,18928630,-1,COPE,18899514,18919387,2.0
ENSG00000105671,ENSG00000105669,-1,COPE,18899514,18919387,1,DDX49,18919705,18929189,2.0
ENSG00000105329,ENSG00000123810,-1,B9D2,41354417,41364149,-1,TGFB1,41301587,41353922,1.0
ENSG00000130175,ENSG00000198003,-1,ODAD3,11420605,11435121,1,PRKCSH,11435284,11450968,2.0
ENSG00000129347,ENSG00000129355,-1,CDKN2D,10566460,10568979,-1,KRI1,10553085,10566031,1.0
ENSG00000011478,ENSG00000125743,-1,SNRPD2,45687460,45691953,1,QPCTL,45692403,45703989,2.0
ENSG00000079462,ENSG00000188368,1,PRR19,42302132,42310814,-1,PAFAH1B3,42297033,42303546,5.0
ENSG00000167635,ENSG00000196357,-1,ZNF565,36182276,36214665,1,ZNF146,36214602,36238771,5.0
ENSG00000188269,ENSG00000127530,-1,OR7C1,14798515,14835185,-1,OR7A5,14826241,14835185,3.0
ENSG00000115255,ENSG00000115257,-1,PCSK4,1481428,1490350,1,REEP6,1491166,1497927,2.0
ENSG00000104915,ENSG00000160888,1,IER2,13150411,13154911,-1,STX10,13144058,13150383,2.0
ENSG00000160888,ENSG00000104915,-1,STX10,13144058,13150375,1,IER2,13150411,13154911,2.0
ENSG00000105538,ENSG00000182264,-1,IZUMO1,48740852,48746909,-1,RASIP1,48720585,48740610,1.0
ENSG00000105127,ENSG00000011243,-1,AKAP8L,15380050,15418988,-1,AKAP8,15353385,15379815,1.0
ENSG00000011243,ENSG00000011451,-1,WIZ,15419978,15449956,-1,AKAP8L,15380050,15419141,1.0
ENSG00000104979,ENSG00000037757,1,MRI1,13764522,13774282,1,C19orf53,13774456,13778773,1.0
ENSG00000132024,ENSG00000132016,-1,BRME1,13882348,13906117,1,CC2D1A,13906201,13930879,2.0
ENSG00000167644,ENSG00000167645,-1,YIF1B,38303558,38315947,1,C19orf33,38304164,38305006,4.0
ENSG00000161277,ENSG00000075702,1,WDR62,36054897,36105108,-1,THAP8,36034984,36054739,2.0
ENSG00000105258,ENSG00000105254,1,TBCB,36115468,36125941,-1,POLR2I,36113709,36115213,2.0
ENSG00000105254,ENSG00000105258,-1,POLR2I,36113709,36114875,1,TBCB,36114289,36125947,2.0
ENSG00000075702,ENSG00000161277,-1,THAP8,36034984,36054285,1,WDR62,36054649,36105108,2.0
ENSG00000105618,ENSG00000105619,-1,TFPT,54107020,54115657,1,PRPF31,54115410,54131719,2.0
ENSG00000105617,ENSG00000167608,-1,TMC4,54160108,54173160,-1,LENG1,54155161,54159721,1.0
ENSG00000167608,ENSG00000125505,-1,MBOAT7,54173415,54189580,-1,TMC4,54160108,54173250,1.0
ENSG00000188368,ENSG00000079462,-1,PAFAH1B3,42297035,42302624,1,PRR19,42302098,42310814,5.0
ENSG00000125743,ENSG00000011478,1,QPCTL,45692666,45703987,-1,SNRPD2,45687460,45692569,2.0
ENSG00000105619,ENSG00000105618,1,PRPF31,54115754,54131713,-1,TFPT,54107020,54115657,2.0
ENSG00000234906,ENSG00000267467,1,APOC4,44942237,44945496,1,APOC2,44946035,44949565,1.0
ENSG00000183397,ENSG00000105325,1,FZR1,3506311,3538334,1,TEKTIP1,3539171,3544030,1.0
ENSG00000117877,ENSG00000012061,-1,ERCC1,45407334,45423917,1,POLR1G,45406644,45410737,4.0
ENSG00000104936,ENSG00000185800,-1,DMWD,45782947,45792845,-1,DMPK,45769709,45782552,1.0
ENSG00000131351,ENSG00000099331,1,MYO9B,17075777,17213286,-1,HAUS8,17049729,17075625,2.0
ENSG00000284491,ENSG00000167815,-1,PRDX2,12796823,12801800,1,THSD8,12802031,12813581,2.0
ENSG00000223802,ENSG00000130283,-1,GDF1,18868545,18896158,-1,CERS1,18868545,18896727,3.0
ENSG00000099331,ENSG00000131351,-1,HAUS8,17049729,17075452,1,MYO9B,17075777,17214537,2.0
ENSG00000105379,ENSG00000160318,-1,CLDND2,51367098,51369003,-1,ETFB,51345169,51366388,1.0
ENSG00000105370,ENSG00000262874,-1,C19orf84,51388289,51390591,-1,LIM2,51379909,51387974,1.0
ENSG00000269404,ENSG00000062822,1,POLD1,50384347,50418014,1,SPIB,50418938,50431314,1.0
ENSG00000142530,ENSG00000161671,1,EMC10,50476507,50490871,-1,GARIN5A,50466785,50476848,2.0
ENSG00000161671,ENSG00000142530,-1,GARIN5A,50466788,50476848,1,EMC10,50476400,50490871,2.0
ENSG00000174917,ENSG00000167733,1,HSD11B1L,5681027,5688522,-1,MICOS13,5678421,5680516,2.0
ENSG00000167733,ENSG00000174917,-1,MICOS13,5678422,5680516,1,HSD11B1L,5680604,5688523,2.0
ENSG00000196365,ENSG00000174898,1,CATSPERD,5720637,5778734,-1,LONP1,5691834,5720572,2.0
ENSG00000174898,ENSG00000196365,-1,LONP1,5691834,5720146,1,CATSPERD,5720637,5778734,2.0
ENSG00000212123,ENSG00000141994,-1,DUS3L,5785140,5791163,-1,PRR22,5782960,5784746,1.0
ENSG00000077463,ENSG00000089847,1,ANKRD24,4182689,4224814,-1,SIRT6,4174109,4182566,2.0
ENSG00000228300,ENSG00000099622,1,CIRBP,1269332,1274810,1,FAM174C,1275530,1279244,1.0
ENSG00000198300,ENSG00000269699,-1,ZIM2,56774547,56840726,-1,PEG3,56810077,56840728,3.0
ENSG00000269699,ENSG00000198300,-1,PEG3,56810082,56840726,-1,ZIM2,56774547,56840731,3.0
ENSG00000272333,ENSG00000011590,1,ZBTB32,35704558,35717038,1,KMT2B,35717973,35738880,1.0
ENSG00000167378,ENSG00000124444,1,ZNF576,43596595,43601157,-1,IRGQ,43584367,43596134,2.0
ENSG00000124444,ENSG00000167378,-1,IRGQ,43584367,43596134,1,ZNF576,43596392,43601157,2.0
ENSG00000226763,ENSG00000131116,-1,ZNF428,43607224,43619629,1,SRRM5,43596617,43614498,5.0
ENSG00000062822,ENSG00000131408,1,NR1H2,50376457,50383388,1,POLD1,50384204,50418018,1.0
ENSG00000169136,ENSG00000213024,-1,NUP62,49906825,49929504,1,ATF5,49928702,49933935,5.0
ENSG00000104886,ENSG00000104897,1,SF3A2,2236824,2248655,-1,PLEKHJ1,2230084,2237704,2.0
ENSG00000104899,ENSG00000104897,1,SF3A2,2236824,2248655,1,AMH,2249309,2252073,1.0
ENSG00000104897,ENSG00000104886,-1,PLEKHJ1,2233153,2236329,1,SF3A2,2236824,2248655,2.0
ENSG00000129933,ENSG00000105705,-1,SUGP1,19276033,19320509,1,MAU2,19320829,19358754,2.0
ENSG00000177045,ENSG00000104936,-1,DMPK,45769717,45782490,-1,SIX5,45764785,45769252,1.0
ENSG00000132016,ENSG00000132024,1,CC2D1A,13906201,13930879,-1,BRME1,13882348,13906452,2.0
ENSG00000214046,ENSG00000072954,1,TMEM38A,16661139,16690023,-1,SMIM7,16630751,16660442,2.0
ENSG00000072954,ENSG00000214046,-1,SMIM7,16646148,16660144,1,TMEM38A,16661139,16690023,2.0
ENSG00000089847,ENSG00000077463,-1,SIRT6,4174109,4182563,1,ANKRD24,4182689,4224814,2.0
ENSG00000125650,ENSG00000125652,1,ALKBH7,6372794,6375250,-1,PSPN,6375148,6379058,5.0
ENSG00000130724,ENSG00000130725,-1,UBE2M,58555712,58558611,-1,CHMP2A,58551452,58555105,1.0
